train_data1,train_data2,train_data3,train_data4
0.621465165846117,0.459876698984443,2.74900926804655,0.05
1.03960911209727,0.630559677855064,0.551778990926359,0.025
1,0,0,0.05
0.78575748452569,-0.00311718572245767,-0.85440176046951,0.025
0,-1,1,0.025
-1,0,1,0.05
-0.172958594151039,0.991027979408775,0.807669872154693,0.00625
-1,0,0,0.025
0.714483153798939,1.48178626947874,1.64874454875951,0.00625
1.43805457556654,0.494014255673344,0.470742268175444,0.025
-1,1,-1,0.025
0,1,0,0.1
0,-1,1,0.025
0,0,1,0.1
0,0,-1,0.05
-0.0438120517024567,1.30564678070269,1.25723963380509,0.1
0,-1,1,0.025
0,0,1,0.025
0.437388667305678,-0.73770905875383,1.31793177901645,0.1
-1,-1,1,0.05
0,0,1,0.0125
2.02311588825046,1.54718698459697,1.14298540060835,0.1
0.173591187967434,1.0709891748684,-0.172528000758291,0.025
0.427392437351362,1.60950702432479,0.353498613324164,0.05
0.705997070113729,1.617401893359,2.09517446446587,0.0125
0,1,0,0.00625
0,0,1,0.0125
2.23884955328421,-0.428944350745316,-0.217062869676778,0.0125
0,0,1,0.025
0.186724504129919,1.39973600135082,1.51202067972948,0.0125
1,0,1,0.025
0,0,0,0.0125
2.04926010633644,0.79648302954641,1.95494589999574,0.1
0,1,-1,0.0125
-1.58513997509589,0.638461313341962,0.359339744251742,0.0125
0.607147921506069,0.508015346186202,0.793065244772223,0.1
-0.427577779813437,1.9460807853929,-0.300922473575953,0.1
1.0456804848524,-0.375344941054229,0.652975283300073,0.0125
-0.995196378500221,-0.370591492442903,1.69964490754622,0.0125
2.38009682210194,1.68728048121237,3.11634836129845,0.025
2.4048559763411,0.642023286721935,0.257126802452871,0.05
0,-1,1,0.05
0.367956203896601,0.391568883041666,1.55377368987104,0.00625
1.39429954061885,-0.369981211705839,1.2028203753702,0.025
0,-1,1,0.00625
0,0,0,0.00625
0,1,1,0.05
1.6178276886377,1.66839230701266,0.964440857411945,0.00625
1.37245313296487,0.18347348226352,-0.703270605236752,0.00625
0,0,0,0.05
1.56374638080722,1.39447877145816,2.94842378228299,0.0125
0,0,0,0.00625
0,1,0,0.05
1.77526744616898,1.71637059697469,0.446241973586758,0.025
2.21926402589799,3.14760047708844,-1.26940201896008,0.025
0.496155773888196,-0.65105379112828,-0.779397978783592,0.025
0.656298490834638,0.949290212768913,0.784884206144485,0.05
1.66768159225021,-1.26376287278387,1.79906478310861,0.1
2.94333060299266,-0.620409204854846,1.74951925716462,0.00625
0,0,1,0.0125
0.469982689615784,1.80308360842824,1.56136884177936,0.025
1,0,1,0.0125
-1,0,-1,0.0125
1.75732866438493,1.36738735106717,2.60556974836203,0.1
0,1,1,0.025
-1,0,-1,0.05
0,0,0,0.1
0,0,0,0.00625
-1,0,-1,0.025
1.66415184978148,0.802723997362831,1.66323300513399,0.00625
2.1430893149374,2.60106932855495,-0.400739148939628,0.0125
-0.142643520152368,0.658700493168159,0.227944497638744,0.1
0,0,-1,0.00625
0,0,0,0.00625
0,0,1,0.025
3.26977611327599,0.0633047122115533,2.4504331138955,0.1
2.07732205427924,1.86694516938779,2.40320736926994,0.025
0.449730066055822,-0.289946428563291,0.0669392960788706,0.025
0.294572661461297,2.177256458589,1.4290100230866,0.0125
0.536220692926212,1.9652095354229,1.63097548036987,0.0125
1.49804032850607,0.213238421563297,1.4594213224075,0.1
-1,1,1,0.00625
0.763180264267436,-0.0509096922279517,1.60844353072704,0.0125
0,0,0,0.05
0,0,-1,0.00625
1.91585273423326,1.03609432471249,1.56004932974187,0.1
0,0,1,0.00625
0,0,0,0.0125
1.25937879830221,0.788675467885332,0.616803769738425,0.1
0.79590926783861,0.397948919568982,1.58918908142467,0.0125
0,0,1,0.1
2.87212569546525,0.105048721791879,2.51650599819999,0.05
-0.547571375935376,1.22621305174982,-0.529319325727019,0.1
0.00400369012011004,1.38155583511794,-0.138369215876073,0.0125
-0.13878205175939,2.19710203353699,-0.72611810732036,0.05
2.96581067894748,0.688948776894377,1.50504808827923,0.00625
0.962246020660867,-0.267419366933929,1.20925131758336,0.0125
-1,0,-1,0.1
1.2972950893126,2.46375154200388,0.0604269646204587,0.00625
0,0,-1,0.00625
-1,-1,0,0.025
0,0,-1,0.00625
0.750332999334791,3.49591133709617,0.164196541863973,0.05
0,0,-1,0.0125
0.841200431867322,-0.220885390677882,0.987096790434535,0.025
0.928551415157493,2.06116216232008,2.25217062124073,0.05
0,0,0,0.0125
1.09745032517068,0.31411595436073,1.30058628719623,0.00625
0,-1,-1,0.025
0,0,0,0.0125
-1,0,-1,0.1
0,0,1,0.025
0,1,1,0.025
-1,-1,0,0.00625
0.979533525407687,1.74128392330597,-1.51114812234452,0.1
0,0,1,0.0125
2.55025876524578,1.29686570798337,0.530312854206759,0.00625
0,0,0,0.0125
0,0,-1,0.1
0,1,0,0.00625
1.25568479426659,1.69508881659557,1.37509357111878,0.0125
-0.155915478621234,1.58223144762839,1.42315561643754,0.00625
0,-1,1,0.00625
1.4701039948538,0.68383175385208,1.1635772546687,0.025
-1,0,-1,0.1
0,-1,1,0.025
1.96683272898304,0.618603849019,0.347686181649797,0.00625
0,1,0,0.1
1.95804917260107,1.95543449052922,1.54890821164585,0.05
-2.14129478496689,1.5281965129096,-0.277482972097089,0.0125
0.729082458964905,0.151394961460509,1.39376256540137,0.0125
0.0178014832335299,0.467779360709933,-0.624640899298972,0.05
0,1,0,0.025
0,0,0,0.05
0.175063975199629,1.96278691893147,0.250841655768271,0.00625
0,0,0,0.1
-0.066217056982617,1.31756523326924,0.998396857866446,0.00625
2.21363663946305,1.62493439099724,0.186326907364005,0.025
0,1,1,0.00625
0,0,0,0.025
0,1,-1,0.00625
0,1,0,0.025
1,-1,1,0.025
0.452001797742585,1.44099334571431,-1.0045543706252,0.0125
0.289636364241209,0.0752615675982184,1.63736273237417,0.1
0,0,0,0.1
2.14940574017793,2.72668116970685,0.938999704748374,0.00625
0,0,-1,0.025
-1,1,1,0.05
0,0,-1,0.0125
0,-1,1,0.00625
0,0,-1,0.05
1,0,1,0.1
0.289929187278577,1.00846487843047,-1.53148010313537,0.1
0.367956203896601,0.391568883041666,1.55377368987104,0.05
3.11036028929742,1.80632890130689,2.30926835467309,0.05
1.97402420663639,1.94961867584511,-0.212567385584903,0.025
0,0,0,0.0125
1.78303087313453,0.0102052315056382,-0.659162977009847,0.025
0,0,-1,0.025
2.65746374071317,-0.59283383963297,2.82146072472804,0.05
-0.332889018630559,3.77102587551271,-0.530852966033232,0.00625
0.186724504129919,1.39973600135082,1.51202067972948,0.05
0,-1,1,0.025
1.42214855813418,1.59753661359487,0.50224703942456,0.1
0,1,1,0.00625
2.96581067894748,0.688948776894377,1.50504808827923,0.1
0,0,1,0.1
-0.092328548256333,-1.13667786459922,2.25642601014599,0.05
0.644623142648968,1.68298937797317,0.977345593413148,0.00625
0.786173476164607,0.765570986915317,3.02596793988448,0.0125
1.15714633418219,1.31433926785492,1.64237200019441,0.05
-1,0,1,0.05
1.4228533592263,1.59789791974998,0.55359080820908,0.05
-1,0,1,0.1
2.21918691970334,1.04700087495461,-0.497853743571771,0.1
1,0,-1,0.0125
0.77112702598705,1.06576201416472,2.33396789229571,0.05
0.82320391587846,0.346320195399513,-0.239680639614321,0.0125
0,1,-1,0.0125
-0.180740039976838,1.55821012589328,0.411429680543665,0.05
1.14307348700107,2.12132463775565,3.0625506556793,0.0125
2.84443045636265,0.38847182257159,1.82635020758114,0.00625
2.27403274356186,1.51215363249423,2.01079106360243,0.1
1,0,-1,0.025
0,-1,1,0.025
0,0,1,0.00625
0.817650277658962,0.926359009875113,2.68462531655393,0.00625
0,0,1,0.1
0,1,-1,0.0125
0.279138550599392,0.0260897365898818,2.64071157627916,0.00625
0.407607262665732,1.21984653259967,1.43830409833618,0.00625
0.00418929895218911,0.471435436525779,1.37949139811021,0.0125
0.0320289248664317,-1.11604104288306,2.15304959712218,0.00625
0,0,0,0.00625
2.94514039652989,1.25129574723032,-0.356838575783425,0.0125
1.96570274914201,-0.673655993952925,0.7870788565973,0.00625
0.120504301858886,1.91427023897026,0.460202607672584,0.0125
0,0,1,0.05
0.289929187278577,1.00846487843047,-1.53148010313537,0.0125
1,-1,-1,0.00625
0.535437972513592,1.82197374468832,0.40220830662309,0.0125
0,1,0,0.025
0,0,-1,0.00625
0,1,0,0.05
-1,0,0,0.05
1.22123158517522,-0.348159965641685,-0.567550831121768,0.0125
0.90314392742151,-1.46158558388239,1.58418741145865,0.1
1.79599675873128,1.00266810181304,1.23296253542915,0.025
0.936080227214369,1.33236940157794,0.534225380707866,0.00625
-0.363806632968517,0.703960170587675,0.260276532541574,0.1
0.172380496214072,0.960484268059164,1.93934344354082,0.025
-0.659869272232193,0.4717789683151,0.531781939765362,0.05
0,0,-1,0.0125
2.85244237774544,-0.0618709271513793,2.03673653253032,0.00625
0,1,-1,0.0125
0,0,1,0.025
0,0,0,0.00625
2.73791561620894,1.20515429442691,-0.512424382120511,0.025
1.53477260444635,-0.151843810157612,2.44914957851324,0.05
0,0,0,0.0125
0.974030893189639,-1.67013764858218,1.82033839231374,0.1
1.06789506685734,1.52274965160508,1.59047392422534,0.025
0,0,1,0.1
0,0,-1,0.1
0,0,0,0.05
1,0,1,0.00625
0,1,-1,0.1
-0.165741179614002,3.34011307644553,1.97397909883018,0.05
1.02411922475977,1.31248786601964,0.318598067042312,0.05
0,-1,0,0.1
0,-1,1,0.1
3.40013755132578,-1.05169116117348,1.16803317410839,0.00625
1.09460452297004,-1.65139835244993,0.815459017072036,0.00625
0.070912405460628,0.263449660498794,2.18761410288233,0.0125
0,-1,0,0.0125
0,1,1,0.0125
0.450091402720748,0.749836280947251,2.4722155860852,0.025
2.11845431629536,-0.086799668568553,2.58151296017769,0.025
0.0255611978396928,1.56183452575173,-0.408337962833693,0.05
-0.379116762739576,2.59756101878728,0.517256923051437,0.025
-0.808914518273486,0.678884557147775,0.522677902719709,0.0125
2.44153390791809,1.56468700348802,1.05154553261636,0.05
1,-1,-1,0.025
2.68406542578962,0.839846056274018,0.988495557409912,0.1
0,0,-1,0.1
2.15475457863727,-0.187254767180081,3.2123997243382,0.00625
1.01552677718863,-0.890557448336101,0.916196263467152,0.0125
0,1,0,0.0125
-1.19028885309204,0.726602260528258,-0.162512687386398,0.00625
0.112157285925018,-0.632093150098457,2.51788213160532,0.00625
0,0,-1,0.05
-0.161908041753224,2.5910099688635,1.9421892469196,0.00625
0,0,1,0.00625
0,1,0,0.025
1.44599346034748,1.14833491414122,2.44000931885752,0.1
0,-1,-1,0.0125
1.28908619505423,0.35931899056427,1.88559656879345,0.1
0.0228893793222245,3.54936534045167,2.01370404246979,0.1
0,0,0,0.025
0,1,1,0.00625
0,-1,-1,0.05
0.0163568687493674,3.55481296931417,-0.41722346206405,0.0125
0,0,1,0.025
0,0,-1,0.025
0.147981171059231,1.31330966735877,0.231432477202019,0.05
1,-1,1,0.05
1.07148641951016,0.816683148951243,2.15323557673411,0.05
-0.794140509128677,1.09682451876267,-1.29062411588906,0.025
1.49996229716269,-0.0526861825610809,2.00595489476871,0.00625
1,1,-1,0.1
0,0,0,0.1
1.61121577969459,1.00500095999646,0.256358993449327,0.05
1.42116103239269,-0.119756953862186,0.427024606922562,0.1
0,1,0,0.1
2.30093653240731,0.716090187234141,0.713534297694506,0.0125
0,0,-1,0.1
-0.166032867980101,-0.241935188996635,2.18277349941167,0.1
0,1,1,0.05
1.98652832248337,0.99580416160227,0.915284713137934,0.025
0.630346233347023,2.50940427855865,0.183653707880558,0.1
-1,1,1,0.1
0.643252490450241,-0.51336875295696,0.604172985704638,0.0125
1.98031754511362,-0.578276823369686,1.71539839085379,0.00625
1.22801669061427,0.883837624887477,-0.662842010713498,0.0125
1,0,0,0.1
-0.178855939926833,1.52039259936475,2.45533239322597,0.05
-0.806960166100047,1.21623049473317,3.44432301040099,0.1
0,0,0,0.025
0,0,-1,0.025
0,1,-1,0.05
1.2972950893126,2.46375154200388,0.0604269646204587,0.025
1.532720619506,0.737183987077101,2.30598077892842,0.0125
0.935792176859264,1.36502079879223,1.21948630825509,0.025
0,1,1,0.00625
0,-1,-1,0.1
1.53747057135359,0.0641667659198871,-1.19946384198056,0.1
2.27541471456728,1.90173823454756,2.88600679996534,0.05
0,0,1,0.0125
0,-1,1,0.0125
0,-1,1,0.025
0,0,-1,0.05
0,-1,1,0.00625
-0.289128089875743,1.08495621740007,1.29871749694648,0.0125
1.23530683574553,0.669266416463749,-0.0769010912606052,0.05
0,1,0,0.00625
3.37122433427846,0.344084455572954,1.3590495058452,0.0125
0,0,0,0.1
1.43387002054351,0.676040725185778,1.20596562061848,0.025
2.21918691970334,1.04700087495461,-0.497853743571771,0.0125
0.237177335530958,1.86379019723627,1.07312209368183,0.00625
0,-1,1,0.1
-0.0420319712088701,1.45835876142236,1.23861085016897,0.1
1.06499708968295,1.11502135942898,0.498771543166535,0.00625
0,-1,-1,0.025
1.34909190251637,-0.413206287867786,1.84587679098075,0.0125
0.973152541920141,0.920123121244707,2.55719635841852,0.05
0,1,-1,0.0125
0,0,-1,0.1
0,0,0,0.1
0,1,-1,0.00625
1.66073278772667,-0.567429602273124,1.86392229418844,0.05
0.19527753598202,0.208345214643293,1.13877493829059,0.05
0.48393091040682,2.19847360098843,1.46213046457049,0.00625
0.137556849912076,1.91468475187203,-0.264016940477552,0.1
0.0528131042554668,-0.00973891982863861,1.78544449376491,0.0125
0,0,0,0.00625
1.08029015689461,0.629363572502216,1.58715887659785,0.00625
0,-1,0,0.0125
0,0,0,0.1
-1,0,0,0.00625
-0.35559979658933,1.16530661901757,0.322856384451035,0.00625
0,0,0,0.00625
0,0,0,0.00625
0,0,0,0.0125
0,1,1,0.0125
1.07874913185843,1.22868925763443,0.596396454200127,0.025
0,0,0,0.00625
0,-1,0,0.025
0.793287090730731,0.673096407278996,0.486714855448399,0.05
0,0,0,0.1
0.208817121640283,2.1750119025281,1.66709542417874,0.1
3.34556396603537,0.196959024665396,1.04314168715208,0.05
1.70468468765579,0.0552653192512349,1.45497037729007,0.05
0.391078594904869,1.51003559859956,1.1801737185494,0.1
0.322879903615837,0.515352321726882,0.541954525662032,0.025
1.55902898197361,0.372956870614087,2.11373678822936,0.1
0,0,1,0.00625
0.48393091040682,2.19847360098843,1.46213046457049,0.025
1,0,0,0.1
0,1,-1,0.05
0.469738284548806,0.891726694019035,1.18520910031462,0.0125
0,1,1,0.05
1.47699463808882,1.04559523965138,-0.474887457512083,0.05
0,-1,1,0.00625
-0.615337809364926,1.74398933854548,0.822395864218188,0.0125
0,1,0,0.1
1.38404851452717,1.90840925897548,1.03915958115566,0.1
-0.655225366565781,0.94976711930416,-0.350017683392328,0.0125
1.74352478904918,1.41866359862837,0.479746742331754,0.0125
-1.05961758623536,1.9500927735983,0.983096380483259,0.00625
1.61093533380781,1.59075166808257,2.39622506540683,0.0125
0,0,-1,0.025
1.8103824086347,0.620208222120528,0.0545742766803716,0.0125
-0.422584109193546,2.67944923749177,2.3972050263152,0.1
0.298540213622398,0.850356983422808,0.396307191348023,0.05
0.852917879209636,1.86954356801996,2.72527882502384,0.1
0,0,0,0.0125
0,1,1,0.00625
0,0,-1,0.025
0.0479388079684634,-1.16978857230129,-0.3477332180325,0.1
0.293249904049775,2.60717449577967,3.0600770940869,0.05
-1,1,1,0.00625
1,1,1,0.1
0,0,1,0.05
0,-1,0,0.00625
1.94346911676121,1.83178671753775,0.211448630895915,0.00625
-1,0,0,0.1
1.6828873059993,-0.0691050270483691,2.00881646220506,0.05
0,1,0,0.1
0,1,-1,0.05
0,1,1,0.00625
2.36840578644106,0.560436486969767,2.1993038373449,0.1
0,0,0,0.05
0,1,0,0.00625
0,1,1,0.05
1.99421134885979,0.881439168406989,1.34582411834172,0.05
0,1,-1,0.025
-0.167110770056515,0.965511113366984,0.671461512153376,0.00625
1,-1,0,0.00625
2.01110930570043,-0.985644523665538,0.644439908315097,0.025
1.41419976745511,2.4029604575641,0.676276323042805,0.00625
-0.851093151640984,0.657341897848659,0.550297887343448,0.025
0,0,1,0.0125
2.22239456284759,1.46033717061236,0.7348801223666,0.00625
1.68484312420512,0.0929678796759088,0.204495747390595,0.0125
-1.17662297395278,1.01717270371892,-0.717932599856037,0.05
1,0,-1,0.05
0,-1,1,0.05
0,0,0,0.00625
1.05013927439646,-0.700352574748155,-2.11617982393883,0.00625
0.296722645692733,-0.249956690222198,2.0451220395269,0.025
-1,1,0,0.025
-0.248639388859135,2.22286483508786,-1.17000735080528,0.0125
0,1,0,0.1
0,0,0,0.0125
-0.167096032960086,0.239428868007791,0.315628924039902,0.1
1.46682257992319,3.08422301391193,2.34766865969508,0.025
1.44599346034748,1.14833491414122,2.44000931885752,0.025
1.88698885338087,-0.0875572408718968,1.16565925459219,0.0125
1.95125264024061,2.01119353846157,3.46908072786354,0.0125
0,0,0,0.025
0,0,0,0.1
0,1,0,0.05
0,0,0,0.00625
0.860195333807507,0.750491347157877,0.623692550296734,0.00625
0,-1,-1,0.05
0,0,1,0.1
0,-1,0,0.00625
2.09684606246511,0.526047454932176,0.701082933322728,0.00625
0,1,1,0.05
0,-1,1,0.1
0,0,0,0.025
0.239531370702003,0.104245000066074,0.716406779052418,0.05
-1.37949477410388,0.58080514662231,2.28429088955934,0.0125
0.0591030022788318,-0.255014355739147,2.08978494559819,0.00625
0.852150493485729,1.16007808400823,0.335563732827185,0.025
2.53149618863054,0.701307099046655,-0.84469004902083,0.025
0,1,1,0.05
0.817650277658962,0.926359009875113,2.68462531655393,0.025
0,1,0,0.025
2.12993018005384,2.17963504371517,-0.0436425769603574,0.025
0,1,1,0.00625
-1.30593139513497,0.755292934011179,1.76286640460929,0.025
1.04416762333025,1.29658605227562,-0.526961892928614,0.1
1.41923097084952,2.83451415268262,2.61541169853769,0.00625
0.112157285925018,-0.632093150098457,2.51788213160532,0.0125
0,-1,-1,0.1
0,1,0,0.1
0,0,1,0.00625
2.17070861109213,0.0661430467643266,2.2172654458338,0.1
0,1,0,0.00625
1.05814339528028,0.219299424313,2.60797531808923,0.0125
0.634629809915517,1.25452699742272,0.0629720730673753,0.05
0.356563479438722,1.061929485562,2.29399978634289,0.05
0,1,0,0.00625
0,0,-1,0.0125
0,0,1,0.05
0,0,1,0.0125
0,0,-1,0.0125
0.129457834976945,2.48794913926297,1.34981969600233,0.00625
0,0,0,0.05
0,1,1,0.1
0.0856805074210685,1.20477412609809,1.98132923308698,0.0125
2.98287785619387,1.25169226058362,0.00861531398584447,0.025
-1,-1,0,0.025
0,0,0,0.025
2.17360631186486,1.59347535427829,2.31371614699297,0.1
0,0,-1,0.0125
0.78575748452569,-0.00311718572245767,-0.85440176046951,0.0125
-0.325854019981308,2.05892605229309,1.105162283745,0.05
0,-1,1,0.025
1.02825894467552,1.73624769989251,-0.317349674932381,0.00625
2.22768122800641,-1.15669654349155,-1.30881019742449,0.1
1.96179818936902,0.588461772510708,2.78065100983514,0.025
0,0,-1,0.1
-0.176717306224697,0.839865008385476,-0.780856333374305,0.1
0,0,-1,0.05
1.47755837251108,0.411401838841559,0.835010448766303,0.0125
0,0,1,0.00625
0.588895808543276,0.446222514041613,1.65392037582272,0.1
1.50115904569487,-0.705529115594848,0.628370297018051,0.05
1.75966173259625,1.87118496698328,0.103315036089322,0.0125
0,-1,0,0.05
-0.0324811740195434,1.7909204202515,1.5367089302953,0.025
-0.431627436648353,0.413369230543166,-0.38554601140273,0.00625
2.96183358741242,0.998890137579824,0.198800831488471,0.025
0.610871711831645,-0.4088789441725,2.41584042859433,0.05
0,0,1,0.05
0,1,-1,0.0125
1.35528134569388,0.756073811491687,1.15612297293678,0.05
0.490037365616809,-1.43377324052825,0.800763919457198,0.0125
1,0,0,0.025
-1,0,0,0.05
1.27070306131605,1.31338316282989,1.09917890048625,0.025
0,0,-1,0.1
-0.507533138578068,0.826872965986669,1.33711210969645,0.05
2.16139213222419,1.40690276290885,1.54883769315387,0.05
0,0,1,0.00625
0,0,0,0.05
0,0,-1,0.0125
0,0,0,0.0125
0,0,-1,0.0125
0,0,1,0.05
-1,-1,-1,0.0125
0.67523321055436,0.595027688276311,0.27577473857886,0.00625
0.827343437531635,1.33348703943849,0.902592324564411,0.1
0.857834792380667,1.70926100263376,1.44538760142459,0.1
0.53918360412418,1.99651513447408,1.72871324044948,0.025
0.217023791003232,1.68442217404,2.92373033418062,0.00625
-1,0,-1,0.025
1.38828997732071,0.776400375384558,-0.523273163766922,0.1
0,0,0,0.05
1,-1,-1,0.05
0.99410608999247,1.9429645440671,-0.228637512760754,0.025
-0.0195737473283202,1.06062060883446,2.50250341397402,0.0125
0,0,0,0.00625
0.747518582099242,0.250851566290295,-0.00619253760942851,0.1
1,-1,1,0.05
1.75966173259625,1.87118496698328,0.103315036089322,0.00625
0,-1,0,0.00625
-0.115676796649514,1.37957211301461,0.989645751025828,0.025
1.84556481165951,1.36978438334366,1.32136732566061,0.1
0.255100167763125,1.34041246587722,2.18296138924717,0.025
1.43718340705289,0.559000468049634,-0.69905840084428,0.1
0,1,0,0.1
2.10868342893886,1.93504380836841,0.799720273846944,0.1
0.681520277310016,1.19298512871159,1.30781743297523,0.05
0,0,-1,0.025
1,0,-1,0.05
1.10793406161912,2.66714743391419,0.661134158589289,0.025
1.08029015689461,0.629363572502216,1.58715887659785,0.1
0,0,0,0.1
0,0,-1,0.00625
2.33989972546488,0.53003058974912,1.24421575121298,0.025
0.747099421207349,1.31884941867184,-0.63443112259302,0.1
1.35528134569388,0.756073811491687,1.15612297293678,0.1
1.31789705607716,0.388312759377033,2.72533979901534,0.00625
2.04585234422403,1.02699418307932,1.0431459397766,0.0125
0,0,0,0.05
0,0,-1,0.025
-1,0,-1,0.1
-1,-1,-1,0.00625
0,1,1,0.05
0,0,1,0.00625
0,0,0,0.05
0,0,1,0.025
-1,0,-1,0.1
1,0,0,0.025
0,0,-1,0.00625
0,1,1,0.0125
0.0320289248664317,-1.11604104288306,2.15304959712218,0.025
0.770670186597142,0.866296487956489,0.456640596614594,0.00625
0,1,-1,0.1
0,0,0,0.025
0,-1,0,0.05
0,0,0,0.0125
-0.15386112099715,-1.27707299426904,2.3147151394545,0.05
0.355205524350791,1.22325175736021,0.3544280324916,0.00625
-0.0742427750322827,0.403066464252529,1.63612740063366,0.00625
0,0,0,0.025
1.93030002581273,2.36774934394034,0.671706754882511,0.00625
0,0,0,0.025
1.68916789591337,-0.207540138940057,1.59379172753689,0.025
0,0,-1,0.00625
0,-1,0,0.025
1,-1,0,0.00625
0,1,1,0.00625
0,0,-1,0.1
0.187085644706802,1.2549878719526,1.70875052707802,0.0125
0,0,-1,0.05
1.52024027937192,-0.529559747187365,2.74114704975652,0.025
0,-1,-1,0.05
0,1,0,0.025
1,-1,-1,0.025
1,1,1,0.1
0,0,1,0.0125
0,0,0,0.1
-1,0,-1,0.05
0.451642951380489,0.312433473200881,1.38851945257248,0.05
0,0,0,0.1
0.0969399271943634,0.666570793533325,0.407478480648763,0.025
0,0,0,0.025
1.97281396043537,2.06301637947606,0.286007849653907,0.0125
2.4412072364033,-0.157061256573399,0.706929443629539,0.025
1.60781509114423,2.44235617119602,1.32052134696662,0.05
0.263968961539528,2.34756387737088,1.01920805240314,0.025
0,0,0,0.05
0,0,1,0.05
0.956618147228556,1.60708375719479,-0.523561346774352,0.05
2.27040859763141,2.7464154628879,1.89896524299584,0.025
0,-1,1,0.1
-0.100515370092952,0.109795216775814,1.77312016019965,0.1
1.67267103411996,-1.42488572780511,2.68938930537085,0.1
0.788423519981449,0.356568952715611,1.5110192586049,0.0125
1.88444857801141,0.0974825226469088,0.741876470144932,0.0125
0,-1,0,0.025
0,0,0,0.00625
0,1,-1,0.025
0.481594830902984,2.14218204925621,3.30601235564828,0.05
0,0,0,0.00625
0,-1,-1,0.025
0,1,1,0.0125
0,1,0,0.025
2.09595837178679,1.99463434303994,-0.191023954820257,0.025
1,1,-1,0.0125
1.66655994305427,-1.28324633902294,0.191798150417902,0.05
0,0,0,0.05
0,0,0,0.0125
0.61062055947315,1.90500741784319,1.00869520949775,0.05
-0.742840278522278,2.14990257772059,-0.590308988827567,0.025
1.16730571824725,1.81629318414403,-0.933376920647333,0.0125
0,-1,0,0.00625
0,-1,0,0.0125
0.913021191956391,0.251535271587682,-0.428305743231277,0.00625
0,1,1,0.025
0.434534437467345,2.15990287648634,-0.021840893113513,0.025
1.02291623914125,0.397158093574503,0.430195810976135,0.0125
2.1324686838642,2.00326533370107,0.611057694431078,0.1
0,1,-1,0.025
0,1,-1,0.0125
1.47699463808882,1.04559523965138,-0.474887457512083,0.0125
2.21926402589799,3.14760047708844,-1.26940201896008,0.00625
0,0,0,0.0125
-1,0,0,0.1
1.10676431850956,0.687060574346915,0.745346384429576,0.0125
0,0,1,0.0125
0,1,-1,0.00625
1,0,-1,0.0125
1.6178276886377,1.66839230701266,0.964440857411945,0.025
0,0,0,0.025
0,1,-1,0.025
0.508208912013917,1.07084294521807,-0.981185138457192,0.025
2.37687515345621,0.883108320523954,1.21673854881114,0.0125
1,-1,0,0.00625
0.0606231305349048,2.30169781015177,0.888259758266883,0.00625
1.8365798996202,0.437516920826168,2.23994267401685,0.05
0,0,0,0.0125
0,-1,-1,0.05
0,0,-1,0.025
0.87262692915196,1.96450553015183,0.711695929794081,0.05
0,-1,-1,0.1
1,-1,1,0.025
0,0,1,0.1
1.19616256504111,2.1118039075287,-0.0120132004844626,0.00625
0,-1,-1,0.00625
2.16821672928133,-0.415141330210744,3.23449883402424,0.00625
2.40258697974559,-1.49913739972809,2.36999234913806,0.0125
0,1,1,0.0125
0,0,-1,0.05
0,0,0,0.00625
0,0,0,0.025
0,0,-1,0.05
0.399894726393789,0.750254652294199,2.28633940658863,0.0125
-0.231094250960136,2.75960863998043,0.539527058863249,0.1
0.89258862814537,0.127515820467125,0.493029627522455,0.0125
1.57904555307904,0.983382491249939,1.58334137393897,0.05
0.594174924571928,1.52524237893837,1.63273631254274,0.0125
0,0,-1,0.025
0.968994532529464,2.05494243472566,0.715102743946177,0.025
0,0,0,0.00625
1.58106816235615,1.84328424641225,1.67518597433012,0.05
0,0,0,0.05
0,1,0,0.05
-1.31403737684333,1.00097814620738,0.447106355705742,0.1
3.89581453645834,2.30717677900134,1.09866206238328,0.00625
0,1,1,0.025
1.72968576936131,-0.0817293392409415,1.11691729210338,0.025
1,0,1,0.025
0.475657848037268,-0.0563707330787457,2.11795027607531,0.0125
0.920117931937299,3.19511222986997,1.8619781690175,0.00625
1.09863777177328,1.86282052468308,1.09998322792716,0.00625
1.39225723248406,0.482588387567002,1.81792861842578,0.0125
0,0,-1,0.05
1.2044019059176,1.67342341709799,1.16925347893193,0.025
1.90398166252792,0.685088666977917,-0.0138597586876454,0.025
0.598407899006373,1.35894948779995,1.34527731538231,0.025
0.122240231040255,0.38866984872919,-0.139287211788791,0.00625
0.575378473623333,2.68568735730729,0.731167607366874,0.025
0,-1,-1,0.0125
1.82795459052982,0.972495187995661,1.74157718793522,0.1
0,0,1,0.05
1,-1,0,0.05
1.15188647788367,1.24701104090332,1.7882208462735,0.05
-1,-1,1,0.1
2.2370770619079,1.67063269188973,0.873300269147242,0.0125
1,0,-1,0.0125
0.3638073047645,1.77773272977033,2.0033527393248,0.00625
0,1,-1,0.025
1,1,1,0.025
0.898505617810116,1.46248756571181,-0.568799188274603,0.05
0.646068124292046,1.60715848868335,0.314244895138552,0.1
1.13782516880773,0.953704870890211,2.31660685143944,0.0125
0.541153003771049,0.150413024066589,1.8111547103844,0.0125
0,0,1,0.05
1.69183687361653,0.721951261446265,1.95478613467289,0.05
-1,0,1,0.05
0.729082458964905,0.151394961460509,1.39376256540137,0.1
1,0,1,0.00625
0,0,-1,0.05
